idDBLP,title,authors,venue,year,Row_ID,duplicate
conf/sigmod/GetoorTK01,selectivity estimation using probabilistic models,"l getoor, b taskar, d koller",sigmod conference,2001,722,-1
journals/sigmod/Date96,"a response to r. camps' article ``domains, relations and religious wars''",c date,sigmod record,1996,723,-1
conf/sigmod/HristidisKP01,prefer: a system for the efficient execution of multi-parametric ranked queries,"v hristidis, n koudas, y papakonstantinou",sigmod conference,2001,724,-1
journals/sigmod/Qian97,opportunities in information management and assurance,x qian,sigmod record,1997,725,-1
conf/sigmod/JoshiA01,mining needle in a haystack: classifying rare classes via two-phase rule induction,"m joshi, r agarwal",sigmod conference,2001,726,-1
journals/sigmod/DoanPSB97,query previews for networked information systems: a case study with nasa environmental data,"k doan, c plaisant, b shneiderman, t bruns",sigmod record,1997,727,-1
conf/sigmod/IpeirotisGS01,"probe, count, and classify: categorizing hidden web databases","p ipeirotis, l gravano, m sahami",sigmod conference,2001,728,-1
conf/sigmod/NgWY01,iceberg-cube computation with pc clusters,"r ng, a wagner, y yin",sigmod conference,2001,729,-1
journals/sigmod/AtkinsonDJPS96,an orthogonally persistent java,"m atkinson, l dayn?s, m jordan, t printezis, s spence",sigmod record,1996,730,-1
conf/sigmod/DoanDH01,reconciling schemas of disparate data sources: a machine-learning approach,"a doan, p domingos, a halevy",sigmod conference,2001,731,-1
journals/sigmod/CoxEH96,3d geographic network displays,"k cox, s eick, t he",sigmod record,1996,732,-1
conf/sigmod/KeoghCMP01,locally adaptive dimensionality reduction for indexing large time series databases,"e keogh, k chakrabarti, s mehrotra, m pazzani",sigmod conference,2001,733,-1
journals/sigmod/HasanMV96,applying database visualization to the world wide web,"m hasan, a mendelzon, d vista",sigmod record,1996,734,-1
journals/sigmod/KennedyMB96,a framework for information visualisation,"j kennedy, k mitchell, p barclay",sigmod record,1996,735,-1
conf/sigmod/GunopulosD01,time series similarity measures and time series indexing,,,2001,736,-1
conf/sigmod/BabyCY01,vqbd: exploring semistructured data,"s chawathe, t baby, j yeo",sigmod conference,2001,737,-1
journals/sigmod/RafanelliBT96,the aggregate data problem: a system for their definition and management,"m rafanelli, a bezenchek, l tininini",sigmod record,1996,738,-1
conf/sigmod/CasatiS01,models and languages for describing and discovering e-services,,,2001,739,-1
journals/sigmod/CatarciC96,"information visualization, guest editors' foreword",,,1996,740,-1
conf/sigmod/WhitneyS01,lots o' ticks: real-time high performance time series queries on billions of trades and quotes,"a whitney, d shasha",sigmod conference,2001,741,-1
journals/sigmod/Darwen96,"in reply to domains, relations and religious wars",h darwen,sigmod record,1996,743,-1
conf/sigmod/KriegelMPS01,spatial data management for computer aided design,"h kriegel, a mÿller, m pštke, t seidl",sigmod conference,2001,744,-1
conf/sigmod/AdiBEY01,monitoring business processes through event correlation based on dependency model,"a adi, d botzer, o etzion, t yatzkar-haham",sigmod conference,2001,745,-1
journals/sigmod/Keim96,pixel-oriented database visualizations,d keim,sigmod record,1996,746,-1
conf/sigmod/Amer-YahiaCLS01,minimization of tree pattern queries,"s amer-yahia, s cho, l lakshmanan, d srivastava",sigmod conference,2001,747,-1
journals/sigmod/SantucciT96,to table or not to table: a hypertabular answer,"g santucci, l tarantino",sigmod record,1996,748,-1
conf/sigmod/WuAA01,using the golden rule of sampling for query estimation,"y wu, d agrawal, a abbadi",sigmod conference,2001,749,-1
journals/sigmod/TaninBS96,incremental data structures and algorithms for dynamic query interfaces,"e tanin, r beigel, b shneiderman",sigmod record,1996,750,-1
conf/sigmod/GehrkeKS01,on computing correlated aggregates over continual data streams,"j gehrke, f korn, d srivastava",sigmod conference,2001,751,-1
journals/sigmod/Ahlberg96,spotfire: an information exploration environment,c ahlberg,sigmod record,1996,752,-1
journals/sigmod/Eisenberg96,new standard for stored procedures in sql,a eisenberg,sigmod record,1996,753,-1
conf/sigmod/AggarwalY00,finding generalized projected clusters in high dimensional spaces,"c aggarwal, p yu",sigmod conference,2000,754,-1
journals/sigmod/Bhashyam96,"tcp-d - the challenges, issues and results",r bhashyam,sigmod record,1996,755,-1
conf/sigmod/PalmerF00,density biased sampling: an improved method for data mining and clustering,"c palmer, c faloutsos",sigmod conference,2000,756,-1
conf/sigmod/Lomet00,high speed on-line backup when using logical log operations,d lomet,sigmod conference,2000,757,-1
journals/sigmod/ShethGJRSWW96,report from the nsf workshop on workflow and process automation in information systems,,,1996,758,-1
journals/sigmod/Sidell96,the mariposa distributed database management system,j sidell,sigmod record,1996,759,-1
conf/sigmod/LabioWGG00,efficient resumption of interrupted warehouse loads,"w labio, j wiener, h garcia-molina, v gorelik",sigmod conference,2000,760,-1
journals/sigmod/Camps96,"domains, relations and religious wars",r camps,sigmod record,1996,761,-1
conf/sigmod/CatarciS01,the prototype of the dare system,"t catarci, g santucci",sigmod conference,2001,762,-1
journals/sigmod/ZobelMR96,guidelines for presentation and comparison of indexing techniques,"j zobel, a moffat, k ramamohanarao",sigmod record,1996,763,-1
conf/sigmod/ChangC01,pbir - perception-based image retrieval,"e chang, t cheng, l chang",sigmod conference,2001,764,-1
conf/sigmod/Rosenthal01,will database researchers have any role in data security? (panel abstract),a rosenthal,sigmod conference,2001,765,-1
journals/sigmod/Qian96b,new programs at darpa and nsf,x qian,sigmod record,1996,766,-1
conf/sigmod/NguyenACP01,monitoring xml data on the web,"b nguyen, s abiteboul, g cobena, m preda",sigmod conference,2001,767,-1
journals/sigmod/Widom96a,editor's notes,j widom,sigmod record,1996,768,-1
conf/sigmod/ChoSG00,finding replicated web collections,"j cho, n shivakumar, h garcia-molina",sigmod conference,2000,769,-1
journals/sigmod/MedskerCS95,a comparison of three user interfaces to relational microcomputer data bases,"c medsker, m christensen, i song",sigmod record,1995,770,-1
conf/sigmod/OhHP00,efficient and cost-effective techniques for browsing and indexing large video databases,"j oh, k hua",sigmod conference,2000,771,-1
journals/sigmod/Segev95,editor's (farewell) notes,,,1995,772,-1
conf/sigmod/RamaswamyRS00,efficient algorithms for mining outliers from large data sets,"s ramaswamy, r rastogi, k shim",sigmod conference,2000,773,-1
journals/sigmod/DogacAOD95,implementation aspects of an object-oriented dbms,"a dogac, m altinel, c ozkan, i durusoy",sigmod record,1995,774,-1
journals/sigmod/KarlapalemLS95,hodfa: an architectural framework for homogenizing heterogeneous legacy database,"k karlapalem, q li, c shum",sigmod record,1995,775,-1
conf/sigmod/SzalayGKT00,designing and mining multi-terabyte astronomy archives: the sloan digital sky survey,"a szalay, p kunszt, a thakar, j gray, d slutz",sigmod conference,2000,776,-1
conf/sigmod/GunopulosKTD00,approximating multi-dimensional aggregate range queries over real attributes,"d gunopulos, g kollios, v tsotras, c domeniconi",sigmod conference,2000,777,-1
journals/sigmod/Hanna95,a close look at the ifo data model,m hanna,sigmod record,1995,778,-1
journals/sigmod/Chaudhri95,an annotated bibliography of benchmarks for object databases,a chaudhri,sigmod record,1995,779,-1
conf/sigmod/AcharyaGP00,congressional samples for approximate answering of group-by queries,"s acharya, p gibbons, v poosala",sigmod conference,2000,780,-1
conf/sigmod/WaasG00,"counting, enumerating, and sampling of execution plans in a cost-based query optimizer","f waas, c galindo-legaria",sigmod conference,2000,781,-1
journals/sigmod/JaegerF95,an annotated bibliography on active databases,"u jaeger, j freytag",sigmod record,1995,782,-1
conf/sigmod/WattezCBFF00,benchmarking queries over trees: learning the hard truth the hard way,"f wattez, s cluet, v benzaken, g ferran, c fiegel",sigmod conference,2000,783,-1
journals/sigmod/BerraNT95,acm multimedia '94 conference workshop on multimedia database management systems,"p berra, k nwosu, b thuraisingham",sigmod record,1995,784,-1
conf/sigmod/ZaharioudakisCLPU00,answering complex sql queries using automatic summary tables,"m zaharioudakis, r cochrane, g lapis, h pirahesh, m urata",sigmod conference,2000,785,-1
journals/sigmod/YanG95,information finding in a digital library: the stanford perspective,"t yan, h garcia-molina",sigmod record,1995,786,-1
journals/sigmod/Qian95a,"turmoil at nasa, and numerous funding announcements",x qian,sigmod record,1995,787,-1
conf/sigmod/CorralMTV00,closest pair queries in spatial databases,"a corral, y manolopoulos, y theodoridis, m vassilakopoulos",sigmod conference,2000,788,-1
conf/sigmod/RoySSB00,efficient and extensible algorithms for multi query optimization,"p roy, s seshadri, s sudarshan, s bhobe",sigmod conference,2000,789,-1
journals/sigmod/KimballS95,why decision support fails and how to fix it,"r kimball, k strehlo",sigmod record,1995,790,-1
journals/sigmod/Zhang95,application of oodb and sgml techniques in text database: an electronic dictionary system,j zhang,sigmod record,1995,791,-1
conf/sigmod/HellersteinA00,eddies: continuously adaptive query processing,"r avnur, j hellerstein",sigmod conference,2000,792,-1
journals/sigmod/Lee95,normalization in oodb design,b lee,sigmod record,1995,793,-1
conf/sigmod/PopaDST00,a chase too far?,"l popa, a deutsch, a sahuguet, v tannen",sigmod conference,2000,794,-1
journals/sigmod/KokkotosIPS95,on the issue of valid time(s) in temporal databases,"s kokkotos, e ioannidis, t panayiotopoulos, c spyropoulos",sigmod record,1995,795,-1
conf/sigmod/AgrawalW00,a framework for expressing and combining preferences,"r agrawal, e wimmers",sigmod conference,2000,796,-1
journals/sigmod/GamacheS95,addressing techniques used in database object managers o2 and orion,"a gamache, n sahraoui",sigmod record,1995,797,-1
conf/sigmod/ForlizziGNS00,a data model and data structures for moving objects databases,"l forlizzi, r gÿting, e nardelli, m schneider",sigmod conference,2000,798,-1
journals/sigmod/DogacDKOONEHAKKM95,metu interoperable database system,"a dogac, c dengi, e kilic, g …zhan, f ozcan, s nural, c evrendilek, u halici, i arpinar, p koksal, n kesim, s mancuhan",sigmod record,1995,799,-1
conf/sigmod/MoonSL00,adaptive multi-stage distance join processing,"h shin, b moon, s lee",sigmod conference,2000,800,-1
conf/sigmod/LiuPBHPT00,aqr-toolkit: an adaptive query routing middleware for distributed data intensive systems,"l liu, c pu, d buttler, w han, h paques, w tang",sigmod conference,2000,801,-1
journals/sigmod/KlasS94,metadata for digital media: introduction to the special issue,"w klas, a sheth",sigmod record,1994,802,-1
journals/sigmod/Wedekind94,"\are the terms \""\""version\""\"" and \""\""variant\""\"" orthogonal to one another? a critical assessment of the step standardization\""""",h wedekind,sigmod record,1994,803,-1
conf/sigmod/GillmannWSWW00,a goal-driven auto-configuration tool for the distributed workflow management system mentor-lite,"m gillmann, j wei§enfels, g shegalov, w wonner, g weikum",sigmod conference,2000,804,-1
conf/sigmod/2000,"proceedings of the 2000 acm sigmod international conference on management of data, may 16-18, 2000, dallas, texas, usa",,,2000,805,-1
journals/sigmod/JainH94,metadata in video databases,"r jain, a hampapur",sigmod record,1994,806,-1
journals/sigmod/BohmR94,metadata for multimedia documents,"k bšhm, t rakow",sigmod record,1994,807,-1
conf/sigmod/OriaOILY00,disima: a distributed and interoperable image database system,"v oria, m …zsu, p iglinski, s lin, b yao",sigmod conference,2000,808,-1
conf/sigmod/RiedelFGN00,data mining on an oltp system (nearly) for free,"e riedel, c faloutsos, g ganger, d nagle",sigmod conference,2000,809,-1
journals/sigmod/ShinM94,a new join algorithm,"d shin, a meltzer",sigmod record,1994,810,-1
conf/sigmod/HanPY00,mining frequent patterns without candidate generation,"j han, j pei, y yin",sigmod conference,2000,811,-1
journals/sigmod/Bertram94,data modelling in the large,m bertram,sigmod record,1994,812,-1
journals/sigmod/Segev94b,editor's notes and erratum,,,1994,813,-1
conf/sigmod/LakhamrajuRSS00,on-line reorganization in object databases,"m lakhamraju, r rastogi, s seshadri, s sudarshan",sigmod conference,2000,814,-1
conf/sigmod/ShenoyHSBBS00,turbo-charging vertical mining of large databases,"p shenoy, j haritsa, s sudarshan, g bhalotia, m bawa, d shah",sigmod conference,2000,815,-1
journals/sigmod/KiyokiKH94,a metadatabase system for semantic image search by a mathematical model of meaning,"y kiyoki, t kitagawa, t hayama",sigmod record,1994,816,-1
conf/sigmod/HsiaoN00,dlfm: a transactional resource manager,"h hsiao, i narang",sigmod conference,2000,818,-1
journals/sigmod/SchlageterBHMSW95,the database group at university of hagen (fernuniversitaet),"g schlageter, t berkel, e heuel, s mittrach, a scherer, w wilkes",sigmod record,1995,819,-1
conf/sigmod/Ross00,expressing business rules,r ross,sigmod conference,2000,820,-1
conf/sigmod/Jhingran00,anatomy of a real e-commerce system,a jhingran,sigmod conference,2000,821,-1
conf/sigmod/Weininger00,handling very large databases with informix extended parallel server,a weininger,sigmod conference,2000,823,-1
journals/sigmod/Qian95,political winds change direction again,x qian,sigmod record,1995,824,-1
conf/sigmod/ChenDLT00,fact: a learning based web query processing system,"s chen, y diao, h lu, z tian",sigmod conference,2000,825,-1
journals/sigmod/Jannink95,implementing deletion in b+-trees,j jannink,sigmod record,1995,826,-1
journals/sigmod/NgH95,multigranularity locking in multiple job classes transaction processing system,"s ng, s hung",sigmod record,1995,827,-1
conf/sigmod/WangSSZZW00,an approximate search engine for structural databases,"j wang, x wang, d shasha, b shapiro, k zhang, x zheng, q ma, z weinberg",sigmod conference,2000,828,-1
conf/sigmod/JarkeQCLFLVV00,concept based design of data warehouses: the dwq demonstrators,"m jarke, c quix, d calvanese, m lenzerini, e franconi, s ligoudistianos, p vassiliadis, y vassiliou",sigmod conference,2000,829,-1
journals/sigmod/Jarke95,information systems research at rwth aachen,m jarke,sigmod record,1995,830,-1
conf/sigmod/Galhardas00,ajax: an extensible data cleaning tool,"h galhardas, d florescu, d shasha, e simon",sigmod conference,2000,831,-1
journals/sigmod/DarwenD95,the third manifesto,"h darwen, c date",sigmod record,1995,832,-1
conf/sigmod/LitwinS00,lh*rs: a high-availability scalable distributed data structure using reed solomon codes,"w litwin, t schwarz",sigmod conference,2000,833,-1
journals/sigmod/SellisV95,the database group at national technical university of athens (ntua),"t sellis, y vassiliou",sigmod record,1995,834,-1
journals/sigmod/Qian95b,"opportunities at arpa, nsf, and elsewhere",x qian,sigmod record,1995,835,-1
conf/sigmod/GoldmanW00,wsq/dsq: a practical approach for combined querying of databases and the web,"r goldman, j widom",sigmod conference,2000,836,-1
journals/sigmod/EnglertGH95,parallelism and its price: a case study of nonstop sql/mp,"s englert, r glasstone, w hasan",sigmod record,1995,837,-1
conf/sigmod/RodriguezR00,mocha: a self-extensible database middleware system for distributed data sources,"m rodriguez-martinez, n roussopoulos",sigmod conference,2000,838,-1
journals/sigmod/VenkatraoP95,sql/cli - a new binding style for sql,"m venkatrao, m pizzo",sigmod record,1995,839,-1
conf/sigmod/LeeKOTM00,towards self-tuning data placement in parallel database systems,"m lee, m kitsuregawa, b ooi, k tan, a mondal",sigmod conference,2000,840,-1
journals/sigmod/SegevJS95,report on the 1995 international workshop on temporal databases,,,1995,841,-1
conf/sigmod/LabrinidisR00,webview materialization,"a labrinidis, n roussopoulos",sigmod conference,2000,842,-1
journals/sigmod/Bohlen95,temporal database system implementations,m bšhlen,sigmod record,1995,843,-1
conf/sigmod/ChenJDTW00,niagaracq: a scalable continuous query system for internet databases,"j chen, d dewitt, f tian, y wang",sigmod conference,2000,844,-1
journals/sigmod/WolfsonSDNR95,view maintenance in mobile computing,"o wolfson, a sistla, s dao, k narayanan, r raj",sigmod record,1995,845,-1
conf/sigmod/BarclaySG00,terraserver: a spatial data warehouse,"t barclay, d slutz, j gray",sigmod conference,2000,846,-1
conf/sigmod/SaltenisJLL00,indexing the positions of continuously moving objects,"s saltenis, c jensen, s leutenegger, m lopez",sigmod conference,2000,847,-1
journals/sigmod/AlonsoCIM95,managing video data in a mobile environment,"r alonso, y chang, l iftode, v mani",sigmod record,1995,848,-1
conf/sigmod/SalemBCL00,how to roll a join: asynchronous incremental view maintenance,"k salem, k beyer, r cochrane, b lindsay",sigmod conference,2000,849,-1
journals/sigmod/DunhamH95a,mobile computing and databases: anything new?,"m dunham, a helal",sigmod record,1995,850,-1
journals/sigmod/ElmagarmidJF95,wireless client/server computing for personal information services and applications,"a elmagarmid, j jing, t furukawa",sigmod record,1995,851,-1
conf/sigmod/ChristophidesCS00,on wrapping query languages and efficient xml integration,"v christophides, s cluet, j simžon",sigmod conference,2000,852,-1
journals/sigmod/DrewHKKLLLSW95,data and knowledge base research at hong kong university of science and technology,"p drew, b hamidzadeh, k karlapalem, a kean, d lee, q li, f lochovsky, c shum, b wÿthrich",sigmod record,1995,853,-1
conf/sigmod/BreunigKNS00,lof: identifying density-based local outliers,"m breunig, h kriegel, r ng, j sander",sigmod conference,2000,854,-1
conf/sigmod/ChoG00,synchronizing a database to improve freshness,"j cho, h garcia-molina",sigmod conference,2000,855,-1
journals/sigmod/DunhamH95,from the guest editors - special section on data management issues in mobile computing,"m dunham, a helal",,1995,856,-1
journals/sigmod/BhargavaAP95,digital library services in mobile computing,"b bhargava, m annamalai, e pitoura",sigmod record,1995,857,-1
conf/sigmod/FaloutsosSTT00,spatial join selectivity using power laws,"c faloutsos, b seeger, a traina, c jr.",sigmod conference,2000,858,-1
conf/sigmod/KornM00,influence sets based on reverse nearest neighbor queries,"f korn, s muthukrishnan",sigmod conference,2000,859,-1
journals/sigmod/Ulusoy95,an annotated bibliography on real-time database systems,… ulusoy,sigmod record,1995,860,-1
conf/sigmod/LiefkeS00,xmill: an efficient compressor for xml data,"h liefke, d suciu",sigmod conference,2000,861,-1
journals/sigmod/NobleS95,a research status report on adaptation for mobile data access,"b noble, m satyanarayanan",sigmod record,1995,863,-1
conf/sigmod/GarofalakisGRSS00,xtract: a system for extracting document type descriptors from xml documents,"m garofalakis, a gionis, r rastogi, s seshadri, k shim",sigmod conference,2000,864,-1
journals/sigmod/Fong95,mapping extended entity relationship model to object modeling technique,j fong,sigmod record,1995,865,-1
conf/sigmod/Nori00,application architecture: 2tier or 3tier? what is dbms's role? (panel abstract),a nori,sigmod conference,2000,866,-1
conf/sigmod/Hellerstein00,index research: forest or trees? (panel abstract),j hellerstein,sigmod conference,2000,867,-1
journals/sigmod/ONeilG95,multi-table joins through bitmapped join indices,"p o'neil, g graefe",sigmod record,1995,868,-1
journals/sigmod/MaelbranckeO95,optimizing jan jannink's implementation of b+-tree deletion,"r maelbrancke, h olivie",sigmod record,1995,869,-1
conf/sigmod/Ramakrishnan00,from browsing to interacting: dbms support for responive websites (abstract),r ramakrishnan,sigmod conference,2000,870,-1
journals/sigmod/AbiteboulH95,"\response to \""\""a close look at the ifo data model\""\""\""""","s abiteboul, r hull",sigmod record,1995,871,-1
conf/sigmod/OrdonezC00,sqlem: fast clustering in sql using the em algorithm,"c ordonez, p cereghini",sigmod conference,2000,872,-1
conf/sigmod/BlakeleyD00,tutorial: data access,,,2000,873,-1
journals/sigmod/Richey95,condition handling in sql persistent stored modules,j richey,sigmod record,1995,874,-1
journals/sigmod/RosenthalSMBTL95,data management research at the mitre corporation,"a rosenthal, l seligman, c mccollum, b blaustein, b thuraisingham, e lafferty",sigmod record,1995,875,-1
conf/sigmod/Gal00,"data management in ecommerce: the good, the bad, and the ugly",,,2000,876,-1
conf/sigmod/BratsbergT00,tutorial: designing an ultra highly available dbms,,,2000,877,-1
journals/sigmod/RisheSBDOALOSS95,florida international university high performance database research center,"n rishe, w sun, d barton, y deng, c orji, m alexopoulos, l loureiro, c 0002, m sanchez, a shaposhnikov",sigmod record,1995,878,-1
journals/sigmod/PitouraB95,a framework for providing consistent and recoverable agent-based access to heterogeneous in mobile databases,"e pitoura, b bhargava",sigmod record,1995,879,-1
conf/sigmod/Carey00,on xml and databases: where's the beef? (panel abstract),m carey,sigmod conference,2000,880,-1
conf/sigmod/RaoR00,making b+-trees cache conscious in main memory,"j rao, k ross",sigmod conference,2000,881,-1
journals/sigmod/Wong95,an introduction to remy's fast polymorphic record projection,l wong,sigmod record,1995,882,-1
journals/sigmod/LeeCL95,an aspect of query optimization in multidatabase systems (extended abstract),"c lee, c chen, h lu",sigmod record,1995,883,-1
conf/sigmod/AgrawalS00,privacy-preserving data mining,"r agrawal, r srikant",sigmod conference,2000,884,-1
journals/sigmod/DoanPK95,design and user testing of a multi-paradigm query interface to an object-oriented database,"d doan, n paton, a kilgour",sigmod record,1995,885,-1
conf/sigmod/JagadishKS00,on effective multi-dimensional indexing for strings,"h jagadish, n koudas, d srivastava",sigmod conference,2000,886,-1
journals/sigmod/Widom95,editor's notes,j widom,sigmod record,1995,887,-1
conf/sigmod/ChangBCLLS00,the onion technique: indexing for linear optimization queries,"y chang, l bergman, v castelli, c li, m lo, j smith",sigmod conference,2000,888,-1
conf/sigmod/ChenCPPSTM00,internet traffic warehouse,"c chen, m cochinwala, c petrone, m pucci, s samtani, p santa, m mesiti",sigmod conference,2000,889,-1
journals/sigmod/X95a,calls for papers and announcements,,sigmod record,1995,890,-1
conf/sigmod/AnnamalaiCD00,indexing images in oracle8i,"m annamalai, r chopra, s defazio",sigmod conference,2000,891,-1
journals/sigmod/Finkelstein95,the new middleware,r finkelstein,sigmod record,1995,892,-1
journals/sigmod/Stacey95,"replication: db2, oracle, or sybase?",d stacey,sigmod record,1995,893,-1
conf/sigmod/PonnekantiK00,online index rebuild,"n ponnekanti, h kodavalla",sigmod conference,2000,894,-1
journals/sigmod/Alonso95a,trade press news,,,1995,895,-1
conf/sigmod/LehnerSPC00,maintenance of automatic summary tables,"w lehner, r sidle, h pirahesh, r cochrane",sigmod conference,2000,896,-1
journals/sigmod/Alonso94,trade press news,,,1994,897,-1
conf/sigmod/BressanGOT00,integrating replacement policies in storm: an extensible approach,"c goh, b ooi, s bressan, k tan",sigmod conference,2000,898,-1
journals/sigmod/Winslett94,progress on hpcc and nii,m winslett,sigmod record,1994,899,-1
conf/sigmod/ReveszCKLLW00,the mlpq/gis constraint database system,"p revesz, r chen, p kanjamala, y li, y liu, y wang",sigmod conference,2000,900,-1
conf/sigmod/ChakrabartiM99,efficient concurrency control in multidimensional access methods,"k chakrabarti, s mehrotra",sigmod conference,1999,901,-1
journals/tods/TaoSP03,analysis of predictive spatio-temporal queries,"y tao, j sun, d papadias",acm trans. database syst.,2003,902,-1
journals/tods/LakshmananLN03,efficient dynamic mining of constrained frequent sets,"l lakshmanan, c leung, r ng",acm trans. database syst.,2003,903,-1
conf/sigmod/AggarwalPWYP99,fast algorithms for projected clustering,"c aggarwal, c procopiuc, j wolf, p yu, j park",sigmod conference,1999,904,-1
conf/sigmod/HsuLG00,image mining in iris: integrated retinal information system,"w hsu, m lee, k goh",sigmod conference,2000,905,-1
journals/tods/ChoG03,effective page refresh policies for web crawlers,"j cho, h garcia-molina",acm trans. database syst.,2003,906,-1
journals/tods/Chomicki03,preference formulas in relational queries,j chomicki,acm trans. database syst.,2003,907,-1
conf/sigmod/Rodriguez-Martinez00,mocha: a database middleware system featuring automatic deployment of application-specific functionality,"m rodriguez-martinez, n roussopoulos, j mcgann, s kelley, v katz, z song, j j‡j‡",sigmod conference,2000,908,-1
conf/sigmod/YangYW00,tip: a temporal extension to informix,"j yang, h ying, j widom",sigmod conference,2000,909,-1
journals/tods/DiaoAFZF03,path sharing and predicate evaluation for high-performance xml filtering,"y diao, m altinel, m franklin, h zhang, p fischer",acm trans. database syst.,2003,910,-1
conf/sigmod/LiBCS00,spire: a progressive content-based spatial image retrieval engine,"c li, l bergman, v castelli, j smith",sigmod conference,2000,911,-1
journals/tods/HjaltasonS03,index-driven similarity search in metric spaces,"g hjaltason, h samet",acm trans. database syst.,2003,912,-1
conf/sigmod/MerialdoAMMP00,homer: a model-based case tool for data-intensive web sites,"p merialdo, p atzeni, m magnante, g mecca, m pecorone",sigmod conference,2000,913,-1
journals/sigmod/DreyerDS94,research perspectives for time series management systems,"w dreyer, a dittrich, d schmidt",sigmod record,1994,914,-1
journals/sigmod/DiazJPa94,supporting dynamic displays using active rules,"o d’az, a jaime, n paton, g al-qaimari",sigmod record,1994,915,-1
conf/sigmod/BerckenDS00,javax.xxl: a prototype for a library of query processing algorithms,"j bercken, j dittrich, b seeger",sigmod conference,2000,916,-1
journals/sigmod/Snodgrass94,overview of the special section on temporal database infrastructure,r snodgrass,sigmod record,1994,917,-1
conf/sigmod/Sarawagi00,"i3: intelligent, interactive investigaton of olap data cubes","s sarawagi, g sathe",sigmod conference,2000,918,-1
conf/sigmod/PeiMHZ00,towards data mining benchmarking: a testbed for performance study of frequent pattern mining,"j pei, r mao, k hu, h zhu",sigmod conference,2000,919,-1
journals/sigmod/PissinouSEMOPSTD94,towards an infrastructure for temporal databases: report of an invitational arpa/nsf workshop,,,1994,920,-1
conf/sigmod/ShuklaD00,tutorial: ldap directory services - just another database application?,,,2000,921,-1
journals/sigmod/SnodgrassAABCDEGJKKKLLRSSS94,tsql2 language specification,"r snodgrass, i ahn, g ariav, d batory, j clifford, c dyreson, r elmasri, f grandi, c jensen, w kšfer, n kline, k kulkarni, t leung, n lorentzos, j roddick, a segev, m soo, s sripada",sigmod record,1994,922,-1
journals/sigmod/Loeffen94,text databases: a survey of text models and systems,a loeffen,sigmod record,1994,923,-1
conf/sigmod/IvesLPST00,self-organizing data sharing communities with sagres,"z ives, a levy, j madhavan, r pottinger, s saroiu, i tatarinov, s betzler, q chen, e jaslikowska, j su, w yeung",sigmod conference,2000,924,-1
journals/sigmod/NorrieBSW94,the database research group at eth zurich,"m norrie, s blott, h schek, g weikum",sigmod record,1994,925,-1
conf/sigmod/FegarasSRM00,lambda-db: an odmg-based object-oriented dbms,"l fegaras, c srinivasan, a rajendran, d maier",sigmod conference,2000,926,-1
journals/sigmod/Gallagher94,influencing database language standards,l gallagher,sigmod record,1994,927,-1
conf/sigmod/RundensteinerCCSO00,serfing the web: web site management made easy,"e rundensteiner, k claypool, l chen, h su, k oenoki",sigmod conference,2000,928,-1
conf/sigmod/YerneniLGU99,computing capabilities of mediators,"r yerneni, c li, h garcia-molina, j ullman",sigmod conference,1999,929,-1
journals/tods/MayL02,understanding the global semantics of referential actions using logic rules,"w may, b ludšscher",acm trans. database syst.,2002,930,-1
conf/sigmod/Keim99,efficient geometry-based similarity search of 3d spatial databases,d keim,sigmod conference,1999,931,-1
journals/tods/MelnikG03,adaptive algorithms for set containment joins,"s melnik, h garcia-molina",acm trans. database syst.,2003,932,-1
conf/sigmod/DavulcuFKR99,a layered architecture for querying dynamic web content,"h davulcu, j freire, m kifer, i ramakrishnan",sigmod conference,1999,933,-1
journals/tods/FernandezKSMT02,silkroute: a framework for publishing relational data in xml,"m fernandez, y kadiyska, d suciu, a morishima, w tan",acm trans. database syst.,2002,934,-1
journals/tods/CiacciaP02,searching in metric spaces with user-defined and approximate distances,"p ciaccia, m patella",acm trans. database syst.,2002,935,-1
conf/sigmod/CallanCD99,automatic discovery of language models for text databases,"j callan, m connell, a du",sigmod conference,1999,936,-1
conf/sigmod/BeyerR99,bottom-up computation of sparse and iceberg cubes,"k beyer, r ramakrishnan",sigmod conference,1999,937,-1
journals/tods/GibbonsMP02,fast incremental maintenance of approximate histograms,"p gibbons, y matias, v poosala",acm trans. database syst.,2002,938,-1
conf/sigmod/MayrS99,client-site query extensions,"t mayr, p seshadri",sigmod conference,1999,939,-1
journals/tods/CaldersNW02,searching for dependencies at multiple abstraction levels,"t calders, r ng, j wijsen",acm trans. database syst.,2002,940,-1
conf/sigmod/AggarwalWY99,a new method for similarity indexing of market basket data,"c aggarwal, j wolf, p yu",sigmod conference,1999,941,-1
journals/tods/ChakrabartiKMP02,locally adaptive dimensionality reduction for indexing large time series databases,"k chakrabarti, e keogh, s mehrotra, m pazzani",acm trans. database syst.,2002,942,-1
journals/tods/TaoPZ02,cost models for overlapping and multiversion structures,"y tao, d papadias, j zhang",acm trans. database syst.,2002,943,-1
conf/sigmod/KotidisR99,dynamat: a dynamic view management system for data warehouses,"y kotidis, n roussopoulos",sigmod conference,1999,944,-1
conf/sigmod/ChanI99,an efficient bitmap encoding scheme for selection queries,"c chan, y ioannidis",sigmod conference,1999,945,-1
journals/tods/JacoxS03,iterative spatial join,"e jacox, h samet",acm trans. database syst.,2003,946,-1
