idDBLP,title,authors,venue,year,Row_ID,duplicate
journals/tods/BellNNS96,implementing deductive databases by mixed integer programming,"c bell, a nerode, r ng, v subrahmanian",acm trans. database syst.,1996,2266,-1
journals/tods/BunemanO96,polymorphism and type inference in database programming,"p buneman, a ohori",acm trans. database syst.,1996,2267,-1
journals/tods/BaralisCP96,modularization techniques for active rules design,"e baralis, s ceri, s paraboschi",acm trans. database syst.,1996,2268,-1
journals/tods/GhandeharizadehHJ96,heraclitus: elevating deltas to be first-class citizens in a database programming language,"s ghandeharizadeh, r hull, d jacobs",acm trans. database syst.,1996,2269,-1
journals/tods/DeyS96,a probabilistic relational model and algebra,"d dey, s sarkar",acm trans. database syst.,1996,2270,-1
journals/tods/Ross96,tail recursion elimination in deductive databases,k ross,acm trans. database syst.,1996,2271,-1
journals/tods/LiuM96,the building blocks for specifying communication behavior of complex objects: an activity-driven approach,"l liu, r meersman",acm trans. database syst.,1996,2272,-1
journals/tods/RaschidL96,semantics for update rule programs and implementations in a relational database management system,"l raschid, j lobo",acm trans. database syst.,1996,2273,-1
journals/tods/Kuo96,model and verification of a data manager based on aries,d kuo,acm trans. database syst.,1996,2274,-1
journals/tods/CiacciaTZ96,declustering of key-based partitioned signature files,"p ciaccia, p tiberio, p zezula",acm trans. database syst.,1996,2275,-1
journals/tods/LitwinN96,"lh* - a scalable, distributed data structure","w litwin, m neimat, d schneider",acm trans. database syst.,1996,2276,-1
journals/tods/Galindo-LegariaR97,outerjoin simplification and reordering for query optimization,"c galindo-legaria, a rosenthal",acm trans. database syst.,1997,2277,-1
journals/tods/CliffordDIJS97,on the semantics of ``now'' in databases,"j clifford, c dyreson, t isakowitz, c jensen, r snodgrass",acm trans. database syst.,1997,2278,-1
journals/tods/Keen97,extended ehemeral logging: log storage management for applications with long lived transactions,"j keen, w dally",acm trans. database syst.,1997,2279,-1
journals/tods/PetersO97,an axiomatic model of dynamic schema evolution in objectbase systems,"r peters, m …zsu",acm trans. database syst.,1997,2280,-1
journals/vldb/ChanGR03,re-tree: an efficient index structure for regular expressions,"c chan, m garofalakis, r rastogi",vldb j.,2003,2282,-1
journals/vldb/AbadiCCCCLSTZ03,aurora: a new model and architecture for data stream management,"d abadi, d carney, u ‚etintemel, m cherniack, c convey, s lee, m stonebraker, n tatbul, s zdonik",vldb j.,2003,2283,-1
journals/vldb/ChakrabartiRS03,fast and accurate text classification via multiple linear discriminant projections pp,"s chakrabarti, s roy, m soundalgekar",vldb j.,2003,2284,-1
journals/vldb/YangW03,incremental computation and maintenance of temporal aggregates,"j yang, j widom",vldb j.,2003,2285,-1
journals/vldb/RamamurthyDS03,a case for fractured mirrors,"r ramamurthy, d dewitt, q su",vldb j.,2003,2286,-1
journals/vldb/HelmerM03,a performance study of four index structures for set-valued attributes of low cardinality,"s helmer, g moerkotte",vldb j.,2003,2287,-1
journals/vldb/ChuaCL03,instance-based attribute identification in database integration,"c cecil, r chiang, e lim",vldb j.,2003,2288,-1
journals/vldb/FungKL03,cost-driven vertical class partitioning for methods in object oriented databases,"c fung, k karlapalem, q li",vldb j.,2003,2289,-1
journals/vldb/Li03,computing complete answers to queries in the presence of limited access patterns,c li,vldb j.,2003,2290,-1
journals/vldb/HalkidiNVV03,thesus: organizing web document collections based on link semantics,"m halkidi, b nguyen, i varlamis, m vazirgiannis",vldb j.,2003,2291,-1
journals/vldb/FiletoLPAM03,poesia: an ontological workflow approach for composing web services in agriculture,"r fileto, l liu, c pu, e assad, c medeiros",vldb j.,2003,2292,-1
journals/vldb/MaedcheMS03,managing multiple and distributed ontologies on the semantic web,"a maedche, b motik, l stojanovic",vldb j.,2003,2293,-1
journals/vldb/DoanMDDH03,learning to match ontologies on the semantic web,"a doan, j madhavan, r dhamankar, p domingos, a halevy",vldb j.,2003,2294,-1
journals/vldb/MedjahedBE03,composing web services on the semantic web,"b medjahed, a bouguettaya, a elmagarmid",vldb j.,2003,2295,-1
journals/vldb/AtluriJY03,guest editorial,,,2003,2296,-1
journals/tods/Kim94,charter and scope,w kim,acm trans. database syst.,1994,2297,-1
journals/tods/SalemGS94,altruistic locking,"k salem, h garcia-molina, j shands",acm trans. database syst.,1994,2298,-1
journals/tods/CliffordC94,on completeness of historical relational query languages,"j clifford, a croker, a tuzhilin",acm trans. database syst.,1994,2299,-1
journals/tods/TendickM94,a modified random perturbation method for database security,"p tendick, n matloff",acm trans. database syst.,1994,2300,-1
journals/tods/OliverS94,a taxonomy for secure object-oriented databases,"m olivier, s solms",acm trans. database syst.,1994,2301,-1
journals/tods/ScioreSR94,using semantic values to falilitate interoperability among heterogeneous information systems,"e sciore, m siegel, a rosenthal",acm trans. database syst.,1994,2302,-1
journals/tods/YanG94,index structures for selective dissemination of information under the boolean model,"t yan, h garcia-molina",acm trans. database syst.,1994,2303,-1
journals/tods/Subrahmanian94,amalgamating knowledge bases,v subrahmanian,acm trans. database syst.,1994,2304,-1
journals/tods/BrightHP94,automated resolution of semantic heterogeneity in multidatabases,"m bright, a hurson, s pakzad",acm trans. database syst.,1994,2305,-1
journals/tods/RosenthalR94,tools and transformations - rigorous and otherwise - for practical database design,"a rosenthal, d reiner",acm trans. database syst.,1994,2306,-1
journals/tods/KorthS94,formal aspects of concurrency control in long-duration transaction systems using the nt/pv model,"h korth, g speegle",acm trans. database syst.,1994,2307,-1
journals/tods/ChrysanthisR94,synthesis of extended transaction models using acta,"p chrysanthis, k ramamritham",acm trans. database syst.,1994,2308,-1
journals/tods/PolyzoisG94,evaluation of remote backup algorithms for transaction-processing systems,"c polyzois, h garcia-molina",acm trans. database syst.,1994,2309,-1
journals/tods/CeriFPT94,automatic generation of production rules for integrity maintenance,"s ceri, p fraternali, s paraboschi, l tanca",acm trans. database syst.,1994,2310,-1
journals/tods/WinslettSQ94,formal query languages for secure relational databases,"m winslett, k smith, x qian",acm trans. database syst.,1994,2311,-1
journals/tods/KrishnakumarB94,bounded ignorance: a technique for increasing concurrency in a replicated system,"n krishnakumar, a bernstein",acm trans. database syst.,1994,2312,-1
journals/tods/CuiWW00,tracing the lineage of view data in a warehousing environment,"y cui, j widom, j wiener",acm trans. database syst.,2000,2313,-1
journals/tods/ParsonsW00,emancipating instances from the tyranny of classes in information modeling,"j parsons, y wand",acm trans. database syst.,2000,2314,-1
journals/tods/Bohm00,a cost model for query processing in high dimensional data spaces,c bšhm,acm trans. database syst.,2000,2315,-1
journals/tods/KossmannS00,iterative dynamic programming: a new class of query optimization algorithms,"d kossmann, k stocker",acm trans. database syst.,2000,2316,-1
journals/tods/Lerner00,a model for compound type changes encountered in schema evolution,b lerner,acm trans. database syst.,2000,2317,-1
journals/tods/GutingBEJLSV00,a foundation for representing and quering moving objects,"r gÿting, m bšhlen, m erwig, c jensen, n lorentzos, m schneider, m vazirgiannis",acm trans. database syst.,2000,2318,-1
journals/tods/DeySB99,improving database design through the analysis of relationships,"d dey, v storey, t barron",acm trans. database syst.,1999,2319,-1
journals/tods/MuralidharS99,security of random data perturbation methods,"k muralidhar, r sarathy",acm trans. database syst.,1999,2320,-1
journals/tods/DekhtyarRS01,"probabilistic temporal databases, i: algebra","a dekhtyar, r ross, v subrahmanian",acm trans. database syst.,2001,2321,-1
journals/tods/HsuSY01,i/o reference behavior of production database workloads and the tpc benchmarks - an analysis at the logical level,"w hsu, a smith, h young",acm trans. database syst.,2001,2322,-1
journals/tods/BohlenJS00,temporal statement modifiers,"m bšhlen, c jensen, r snodgrass",acm trans. database syst.,2000,2323,-1
journals/tods/FegarasM00,optimizing object queries using an effective calculus,"l fegaras, d maier",acm trans. database syst.,2000,2324,-1
journals/tods/KossmannFDA00,cache investment: integrating query optimization and distributed data placement,"d kossmann, m franklin, g drasch",acm trans. database syst.,2000,2325,-1
journals/tods/KemmeA00,a new approach to developing and implementing eager database replication protocols,"b kemme, g alonso",acm trans. database syst.,2000,2326,-1
journals/tods/Meo00,theory of dependence values,r meo,acm trans. database syst.,2000,2327,-1
journals/tods/BaralisW00,an algebraic approach to static analysis of active database rules,"e baralis, j widom",acm trans. database syst.,2000,2328,-1
journals/tods/LiC01,answering queries with useful bindings,"c li, e chang",acm trans. database syst.,2001,2329,-1
journals/tods/EiterLLS01,probabilistic object bases,"t eiter, j lu, t lukasiewicz, v subrahmanian",acm trans. database syst.,2001,2330,-1
journals/tods/Ng01,an extension of the relational data model to incorporate ordered domains,w ng,acm trans. database syst.,2001,2332,-1
journals/tods/FukudaMMT01,data mining with optimized two-dimensional association rules,"t fukuda, y morimoto, s morishita, t tokuyama",acm trans. database syst.,2001,2333,-1
journals/tods/ChomickiTB01,querying atsql databases with temporal logic,"j chomicki, d toman, m bšhlen",acm trans. database syst.,2001,2334,-1
journals/tods/AndriesCPB01,applying an update method to a set of receivers,"m andries, l cabibbo, j paredaens, j bussche",acm trans. database syst.,2001,2335,-1
journals/tods/JajodiaSSS01,flexible support for multiple access control policies,"s jajodia, p samarati, m sapino, v subrahmanian",acm trans. database syst.,2001,2336,-1
journals/tods/Suciu02,distributed query evaluation on semistructured data,d suciu,acm trans. database syst.,2002,2337,-1
journals/tods/BrunoCG02,top-k selection queries over relational databases: mapping strategies and performance evaluation,"n bruno, s chaudhuri, l gravano",acm trans. database syst.,2002,2338,-1
journals/tods/LiuDL02,a logical foundation for deductive object-oriented databases,"m liu, g dobbie, t ling",acm trans. database syst.,2002,2339,-1
journals/tods/SchuldtABS02,atomicity and isolation for transactional processes,"h schuldt, g alonso, c beeri, h schek",acm trans. database syst.,2002,2340,-1
journals/tods/MamoulisP01,multiway spatial joins,"n mamoulis, d papadias",acm trans. database syst.,2001,2341,-1
journals/tods/KotidisR01,a case for dynamic view management,"y kotidis, n roussopoulos",acm trans. database syst.,2001,2342,-1
journals/tods/Snodgrass01a,editorial,,,2001,2343,-1
journals/tods/LakshmananSS01,schemasql: an extension to sql for multidatabase interoperability,"l lakshmanan, f sadri, s subramanian",acm trans. database syst.,2001,2344,-1
journals/tods/FranklinCL97,transactional client-server cache consistency: alternatives and performance,"m franklin, m carey, m livny",acm trans. database syst.,1997,2345,-1
journals/tods/EiterGM97,disjunctive datalog,"t eiter, g gottlob, h mannila",acm trans. database syst.,1997,2346,-1
journals/tods/TariSS97,object normal forms and dependency constraints for object-oriented schemata,"z tari, j stokes, s spaccapietra",acm trans. database syst.,1997,2347,-1
journals/tods/ZaharioudakisCF97,"adaptive, fine-grained sharing in a client-server oodbms: a callback-based approach","m zaharioudakis, m carey, m franklin",acm trans. database syst.,1997,2348,-1
journals/tods/AmmannJR97,applying formal methods to semantic-based decomposition of transactions,"p ammann, s jajodia, i ray",acm trans. database syst.,1997,2349,-1
journals/tods/WolfsonJH97,an adaptive data replication algorithm,"o wolfson, s jajodia, y huang",acm trans. database syst.,1997,2350,-1
journals/tods/LakshmananLRS97,probview: a flexible probabilistic database system,"l lakshmanan, n leone, r ross, v subrahmanian",acm trans. database syst.,1997,2351,-1
journals/tods/WangBBJ97,logical design for temporal databases with multiple granularities,"x wang, c bettini, a brodsky, s jajodia",acm trans. database syst.,1997,2352,-1
journals/tods/LiuHD98,multiview access protocols for large-scale replication,"x liu, a helal, w du",acm trans. database syst.,1998,2353,-1
journals/tods/MehrotraRKS98,ensuring consistency in multidatabases by preserving two-level serializability,"s mehrotra, r rastogi, h korth, a silberschatz",acm trans. database syst.,1998,2354,-1
journals/tods/FormicaGM98,an efficient method for checking object-oriented database schema correctness,"a formica, h gršger, m missikoff",acm trans. database syst.,1998,2355,-1
journals/tods/Hellerstein98,optimization techniques for queries with expensive methods,j hellerstein,acm trans. database syst.,1998,2356,-1
journals/tods/StolboushkinT98,safe stratified datalog with integer order does not have syntax,"a stolboushkin, m taitslin",acm trans. database syst.,1998,2357,-1
journals/tods/StoreyCDGS97,database design with common sense business reasoning and learning,"v storey, r chiang, d dey, r goldstein, s sundaresan",acm trans. database syst.,1997,2358,-1
journals/tods/DyresonS98,supporting valid-time indeterminacy,"c dyreson, r snodgrass",acm trans. database syst.,1998,2359,-1
journals/tods/Revesz98,safe query languages for constraint databases,p revesz,acm trans. database syst.,1998,2360,-1
journals/tods/KonopnickiS98,information gathering in the world-wide web: the w3ql query language and the w3qs system,"d konopnicki, o shmueli",acm trans. database syst.,1998,2361,-1
journals/tods/LeveneL99,database design for incomplete relations,"m levene, g loizou",acm trans. database syst.,1999,2362,-1
journals/tods/Wijsen99,temporal fds on complex objects,j wijsen,acm trans. database syst.,1999,2363,-1
journals/tods/DattaVCK99,broadcast protocols to support efficient retrieval from databases by mobile users,"a datta, d vandermeer, a celik, v kumar",acm trans. database syst.,1999,2364,-1
journals/tods/CastanoAFP98,conceptual schema analysis: techniques and applications,"s castano, v antonellis, m fugini, b pernici",acm trans. database syst.,1998,2365,-1
journals/tods/BertinoBFS98,an access control model supporting periodicity constraints and temporal reasoning,"e bertino, c bettini, e ferrari, p samarati",acm trans. database syst.,1998,2366,-1
journals/tods/ZobelMR98,inverted files versus signature files for text indexing,"j zobel, a moffat, k ramamohanarao",acm trans. database syst.,1998,2367,-1
journals/tods/SistlaWYS98,towards a theory of cost management for digital libraries and electronic commerce,"a sistla, o wolfson, y yesha, r sloan",acm trans. database syst.,1998,2368,-1
journals/tods/BozkayaO99,indexing large metric spaces for similarity search queries,"t bozkaya, z …zsoyoglu",acm trans. database syst.,1999,2369,-1
journals/tods/Alagic99,type-checking oql queries in the odmg type systems,s alagic,acm trans. database syst.,1999,2370,-1
journals/tods/YanG99,the sift information dissemination system,"t yan, h garcia-molina",acm trans. database syst.,1999,2371,-1
journals/tods/WandSW99,an ontological analysis of the relationship construct in conceptual modeling,"y wand, v storey, r weber",acm trans. database syst.,1999,2372,-1
journals/tods/HjaltasonS99,distance browsing in spatial databases,"g hjaltason, h samet",acm trans. database syst.,1999,2373,-1
journals/tods/GravanoGT99,gloss: text-source discovery over the internet,"l gravano, h garcia-molina, a tomasic",acm trans. database syst.,1999,2374,-1
journals/tods/ChaudhuriS99,optimization of queries with user-defined predicates,"s chaudhuri, k shim",acm trans. database syst.,1999,2375,-1
journals/tods/CasatiCPP99,specification and implementation of exceptions in workflow management systems,"f casati, s ceri, s paraboschi, g pozzi",acm trans. database syst.,1999,2376,-1
journals/vldb/AslanM99,semantic heterogeneity resolution in federated databases by metadata implantation and stepwise evolution,"g aslan, d mcleod",vldb j.,1999,2377,-1
journals/vldb/BonczK99,mil primitives for querying a fragmented world,"p boncz, m kersten",vldb j.,1999,2378,-1
journals/vldb/HarderST99,the intrinsic problems of structural heterogeneity and an approach to their solution,"t hšrder, g sauter, j thomas",vldb j.,1999,2379,-1
journals/vldb/LiR99,fast joins using join indices,"z li, k ross",vldb j.,1999,2380,-1
journals/vldb/LiangOY00,optimizing multiple dimensional queries simultaneously in multidimensional databases,"w liang, m orlowska, j yu",vldb j.,2000,2381,-1
journals/vldb/PacittiS00,update propagation strategies to improve freshness in lazy master replicated databases,"e pacitti, e simon",vldb j.,2000,2382,-1
journals/vldb/LawLG99,efficient support for interactive service in multi-resolution vod systems,"k law, j lui, l golubchik",vldb j.,1999,2383,-1
journals/vldb/KrivokapicKG99,deadlock detection in distributed database systems: a new algorithm and a comparative performance analysis,"n krivokapic, a kemper, e gudes",vldb j.,1999,2384,-1
journals/vldb/GarofalakisOS98,on periodic resource scheduling for continuous-media databases,"m garofalakis, b …zden, a silberschatz",vldb j.,1998,2385,-1
journals/vldb/OzsuC98,introduction (special issue on multimedia databases),"m …zsu, s christodoulakis",vldb j.,1998,2386,-1
journals/vldb/NgS98,optimal clip ordering for multi-clip queries,"r ng, p shum",vldb j.,1998,2387,-1
journals/vldb/JiangE98,spatial and temporal content-based access to hypervideo databases,"h jiang, a elmagarmid",vldb j.,1998,2388,-1
journals/vldb/KabraD99,opt++: an object-oriented implementation for extensible database query optimization,"n kabra, d dewitt",vldb j.,1999,2389,-1
journals/vldb/HuangDT99,constant time permutation: an efficient block allocation strategy for variable-bit-rate continuous media data,"y huang, j ding, s tsao",vldb j.,1999,2390,-1
journals/vldb/BalkirO98,delivering presentations from multimedia servers,"n balkir, g …zsoyoglu",vldb j.,1998,2391,-1
journals/vldb/ZezulaSAR98,approximate similarity retrieval with m-trees,"p zezula, p savino, g amato, f rabitti",vldb j.,1998,2392,-1
journals/vldb/ChidlovskiiB00,semantic caching of web queries,"b chidlovskii, u borghoff",vldb j.,2000,2393,-1
journals/vldb/GruserRZZ00,learning response time for websources using query feedback and application in query optimization,"j gruser, l raschid, v zadorozhny, t zhan",vldb j.,2000,2394,-1
journals/vldb/BunemanFS00,unql: a query language and algebra for semistructured data based on structural recursion,"p buneman, m fernandez, d suciu",vldb j.,2000,2395,-1
journals/vldb/BraumandlCKK00,functional-join processing,"r braumandl, j clau§en, a kemper, d kossmann",vldb j.,2000,2396,-1
journals/vldb/CandanLS00,view management in multimedia databases,"k candan, e lemar, v subrahmanian",vldb j.,2000,2397,-1
journals/vldb/FernandezFLS00,declarative specification of web sites with strudel,"m fernandez, d florescu, a levy, d suciu",vldb j.,2000,2398,-1
journals/vldb/BerendtS00,analysis of navigation behaviour in web sites integrating multiple information systems,"b berendt, m spiliopoulou",vldb j.,2000,2399,-1
journals/vldb/AtzeniM00,guest editorial: databases and the web,,,2000,2400,-1
journals/vldb/GeorgeH00,secure bufering in firm real-time database systems,"b george, j haritsa",vldb j.,2000,2401,-1
journals/vldb/MuthOPW00,the lham log-structured history data access method,"p muth, p o'neil, a pick, g weikum",vldb j.,2000,2402,-1
journals/vldb/KornLKF00,quantifiable data mining using ratio rules,"f korn, a labrinidis, y kotidis, c faloutsos",vldb j.,2000,2403,-1
journals/vldb/SheikholeslamiCZ00,wavecluster: a wavelet based clustering approach for spatial data in very large databases,"g sheikholeslami, s chatterjee, a zhang",vldb j.,2000,2404,-1
journals/vldb/GibsonKR00,clustering categorical data: an approach based on dynamical systems,"d gibson, j kleinberg, p raghavan",vldb j.,2000,2405,-1
journals/vldb/KnorrNT00,distance-based outliers: algorithms and applications,"e knorr, r ng, v tucakov",vldb j.,2000,2406,-1
journals/vldb/TorpJS00,effective timestamping in databases,"k torp, c jensen, r snodgrass",vldb j.,2000,2407,-1
journals/vldb/WidomS00,foreword by the vldb '98 pc chairmen: best papers of vldb '98,,,2000,2408,-1
journals/vldb/HaasCLS97,seeking the truth about ad hoc join costs,"l haas, m carey, m livny, a shukla",vldb j.,1997,2409,-1
journals/vldb/PanagosB97,synchronization and recovery in a client-server storage system,"e panagos, a biliris",vldb j.,1997,2410,-1
journals/vldb/Cobb97,the impact of technology on commercial transaction processing,e cobb,vldb j.,1997,2411,-1
journals/vldb/LometS97,concurrency and recovery for index trees,"d lomet, b salzberg",vldb j.,1997,2412,-1
journals/vldb/SteinbrunnMK97,heuristic and randomized optimization for the join ordering problem,"m steinbrunn, g moerkotte, a kemper",vldb j.,1997,2413,-1
journals/vldb/BerchtoldKK97,using extended feature objects for partial similarity retrieval,"s berchtold, d keim, h kriegel",vldb j.,1997,2414,-1
journals/vldb/MuckP97,a configrable type hierarchy index for oodb,"t mÿck, m polaschek",vldb j.,1997,2415,-1
journals/vldb/BohmAnY97,structured document storage and refined declarative and navigational access mechanisms in hyperstorm,"k bšhm, k aberer, e neuhold, x yang",vldb j.,1997,2416,-1
journals/vldb/SinghalS97,analysis of locking behavior in three real database systems,"v singhal, a smith",vldb j.,1997,2417,-1
journals/vldb/Antoshenkov97,dictionary-based order-preserving string compression,g antoshenkov,vldb j.,1997,2418,-1
journals/vldb/IoannidisNSS97,parametric query optimization,"y ioannidis, r ng, k shim, t sellis",vldb j.,1997,2419,-1
journals/vldb/ChenHY97,on applying hash filters to improving the execution of multi-join queries,"m chen, h hsiao, p yu",vldb j.,1997,2420,-1
journals/vldb/MehrotraKS97,concurrency control in hierarchical multidatabase systems,"s mehrotra, h korth, a silberschatz",vldb j.,1997,2421,-1
journals/vldb/CatarciSC97,graphical interaction with heterogeneous databases,"t catarci, g santucci, j cardiff",vldb j.,1997,2422,-1
journals/vldb/PapazogluK97,a database model for object dynamics,"m papazoglou, b kršmer",vldb j.,1997,2423,-1
journals/vldb/PapazogluK97a,erratum: a database model for object dynamics,"m papazoglou, b kršmer",vldb j.,1997,2424,-1
journals/vldb/AbiteboulCM98,a logical view of structured files,"s abiteboul, s cluet, t milo",vldb j.,1998,2425,-1
journals/vldb/OoiTCH98,fast image retrieval using color-spatial information,"b ooi, k tan, t chua, w hsu",vldb j.,1998,2426,-1
journals/vldb/ChakrabartiDAR98,"scalable feature selection, classification and signature generation for organizing large text databases into hierarchical topic taxonomies","s chakrabarti, b dom, r agrawal, p raghavan",vldb j.,1998,2427,-1
journals/vldb/NgC98,integrating reliable memory in databases,"w ng, p chen",vldb j.,1998,2428,-1
journals/vldb/RoySSSA98,garbage collection in object-oriented databases using transactional cyclic reference counting,"p roy, s seshadri, a silberschatz, s sudarshan, s ashwin",vldb j.,1998,2429,-1
journals/vldb/KraissW98,integrated document caching and prefetching in storage hierarchies based on markov-chain predictions,"a kraiss, g weikum",vldb j.,1998,2430,-1
journals/vldb/SofferS98,integrating symbolic images into a multimedia database system using classification and abstraction approaches,"a soffer, h samet",vldb j.,1998,2431,-1
journals/vldb/Seshadri98,enhanced abstract data types in object-relational databases,p seshadri,vldb j.,1998,2432,-1
journals/vldb/DiazJ97,exact: an extensible approach to active object-oriented databases,"o d’az, a jaime",vldb j.,1997,2433,-1
journals/vldb/FahlR97,query processing over object views of relational data,"g fahl, t risch",vldb j.,1997,2434,-1
journals/vldb/Han98,"optimizing relational queries in connection hypergraphs: nested queries, views, and binding propagations",j han,vldb j.,1998,2435,-1
journals/vldb/MehtaGPN98,the oodb path-method generator (pmg) using access weights and precomputed access relevance,"a mehta, j geller, y perl, e neuhold",vldb j.,1998,2436,-1
journals/vldb/HansonCDERTX98,a flexible and recoverable client/server database event notification system,"e hanson, i chen, r dastur, k engel, v ramaswamy, w tan, c xu",vldb j.,1998,2437,-1
journals/vldb/ScheuermannWZ98,data partitioning and load balancing in parallel disk systems,"p scheuermann, g weikum, p zabback",vldb j.,1998,2438,-1
journals/vldb/IshakbeyogluO98,maintenance of implication integrity constraints under updates to constraints,"n ishakbeyoglu, z …zsoyoglu",vldb j.,1998,2439,-1
journals/vldb/DesslochHMMT98,"advanced data processing in krisys: modeling concepts, implementation techniques, and client/server issues","s de§loch, t hšrder, n mattos, b mitschang, j thomas",vldb j.,1998,2440,-1
journals/vldb/AilamakiDH02,data page layouts for relational databases on deep memory hierarchies,"a ailamaki, d dewitt, m hill",vldb j.,2002,2441,-1
journals/vldb/HuntAI02,database indexing for large dna and protein sequence collections,"e hunt, m atkinson, r irving",vldb j.,2002,2442,-1
journals/vldb/AguileraCMVV02,views in a large-scale xml repository,"v aguilera, s cluet, t milo, p veltri, d vodislav",vldb j.,2002,2443,-1
journals/vldb/ApersCS02,editorial,,,2002,2444,-1
journals/vldb/FengYLH02,a template model for multidimensional inter-transactional association rules,"l feng, j yu, h lu, j han",vldb j.,2002,2445,-1
journals/vldb/NanopoulosM02,efficient similarity search for market basket data,"a nanopoulos, y manolopoulos",vldb j.,2002,2446,-1
journals/vldb/HjaltasonS02,speeding up construction of pmr quadtree-based spatial indexes,"g hjaltason, h samet",vldb j.,2002,2447,-1
journals/vldb/SakuraiYUK02,spatial indexing of high-dimensional data based on relative approximation,"y sakurai, m yoshikawa, s uemura, h kojima",vldb j.,2002,2448,-1
journals/vldb/FerrariAABC02,an authorization system for digital libraries,"e ferrari, n adam, v atluri, e bertino, u capuozzo",vldb j.,2002,2449,-1
journals/vldb/RafieiM02,efficient retrieval of similar shapes,"d rafiei, a mendelzon",vldb j.,2002,2450,-1
journals/vldb/Navarro02,searching in metric spaces by spatial approximation,g navarro,vldb j.,2002,2451,-1
journals/vldb/SaltenisJ02,indexing of now-relative spatio-bitemporal data,"s saltenis, c jensen",vldb j.,2002,2452,-1
journals/vldb/MaratheS02,query processing techniques for arrays,"a marathe, k salem",vldb j.,2002,2453,-1
journals/vldb/MihailaRT02,locating and accessing data repositories with websemantics,"g mihaila, l raschid, a tomasic",vldb j.,2002,2454,-1
journals/vldb/GrefenVA01,global transaction support for workflow management systems: from formal specification to practical implementation,"p grefen, j vonk, p apers",vldb j.,2001,2455,-1
journals/vldb/Halevy01,answering queries using views: a survey,a halevy,vldb j.,2001,2456,-1
journals/vldb/ChandrasekaranF03,psoup: a system for streaming queries over streaming data,"s chandrasekaran, m franklin",vldb j.,2003,2457,-1
journals/vldb/AgrawalHK03,"watermarking relational data: framework, algorithms and analysis","r agrawal, p haas, j kiernan",vldb j.,2003,2458,-1
journals/vldb/ShethTP03,complex relationships and knowledge discovery support in the infoquilt system,"a sheth, s thacker, s patel",vldb j.,2003,2459,-1
journals/vldb/VerykiosME03,a bayesian decision model for cost optimal record matching,"v verykios, g moustakides, m elfeky",vldb j.,2003,2460,-1
journals/vldb/MedjahedBBNE03,business-to-business interactions: issues and enabling technologies,"b medjahed, b benatallah, a bouguettaya, a ngu, a elmagarmid",vldb j.,2003,2461,-1
journals/vldb/Ozsu03,new partnership with acm and update on the journal,m …zsu,vldb j.,2003,2462,-1
journals/vldb/CuiW03,lineage tracing for general data warehouse transformations,"y cui, j widom",vldb j.,2003,2463,-1
journals/vldb/ChienTZ02,efficient schemes for managing multiversionxml documents,"s chien, v tsotras, c zaniolo",vldb j.,2002,2464,-1
journals/vldb/ChanFGR02,efficient filtering of xml documents with xpath expressions,"c chan, p felber, m garofalakis, r rastogi",vldb j.,2002,2465,-1
journals/vldb/IvesHW02,an xml query engine for network-bound data,"z ives, a halevy, d weld",vldb j.,2002,2466,-1
journals/vldb/Halevy02,guest editorial,,,2002,2467,-1
journals/vldb/JagadishACLNPPSWWY02,timber: a native xml database,"h jagadish, s al-khalifa, a chapman, l lakshmanan, a nierman, s paparizos, j patel, d srivastava, n wiwatwattana, y wu, c yu",vldb j.,2002,2468,-1
journals/vldb/FiebigHKMNSW02,anatomy of a native xml base management system,"t fiebig, s helmer, c kanne, g moerkotte, j neumann, r schiele, t westmann",vldb j.,2002,2469,-1
journals/vldb/Amer-YahiaCLS02,tree pattern query minimization,"s amer-yahia, s cho, l lakshmanan, d srivastava",vldb j.,2002,2470,-1
journals/vldb/AnGSVKI02,energy-performance trade-offs for spatial access methods on memory-resident data,"n an, s gurumurthi, a sivasubramaniam, n vijaykrishnan, m kandemir, m irwin",vldb j.,2002,2471,-1
journals/vldb/ChirkovaHS02,a formal perspective on the view selection problem,"r chirkova, a halevy, d suciu",vldb j.,2002,2472,-1
journals/vldb/LeeSC01,a graph-theoretic model for optimizing queries involving methods,"c lee, c shih, y chen",vldb j.,2001,2473,-1
journals/vldb/NguSHL01,combining multi-visual features for efficient indexing in a large image database,"a ngu, q sheng, d huynh, r lei",vldb j.,2001,2474,-1
journals/vldb/ShegalovGW01,xml-enabled workflow management for e-services across heterogeneous platforms,"g shegalov, m gillmann, g weikum",vldb j.,2001,2475,-1
journals/vldb/BraumandlKKKKSS01,objectglobe: ubiquitous query processing on the internet,"r braumandl, m keidl, a kemper, d kossmann, a kreutz, s seltzsam, k stocker",vldb j.,2001,2476,-1
journals/vldb/BernsteinPS00,context-based prefetch - an optimization for implementing objects on relations,"p bernstein, s pal, d shutt",vldb j.,2000,2477,-1
journals/vldb/WangW01,indexing very high-dimensional sparse and quasi-sparse vectors for similarity searches,"c wang, x wang",vldb j.,2001,2478,-1
journals/vldb/LiCHH01,supporting efficient multimedia database exploration,"w li, k candan, k hirata, y hara",vldb j.,2001,2479,-1
journals/vldb/CombiP01,hmap - a temporal data model managing intervals with different granularities and indeterminacy from natural language sentences,"c combi, g pozzi",vldb j.,2001,2480,-1
